EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3949,0.5476190476190477,No,Travel_Rarely,Research & Development,0.14285714285714285,3,Medical,Male,1,Sales Representative,Divorced,0.7165559086969084,0.125,0.5714285714285714,0,0.17857142857142858,0.5,0.2777777777777778,0.0,0.2857142857142857,3.0,1.0,3.0,3,3
3950,0.38095238095238093,No,Non-Travel,Research & Development,0.21428571428571427,4,Medical,Female,1,Research Scientist,Divorced,1.0,0.125,0.7142857142857143,0,0.5357142857142857,1.0,0.8333333333333334,0.0,0.5,4.0,3.0,3.0,2,4
3951,0.8333333333333334,No,Non-Travel,Research & Development,0.32142857142857145,4,Medical,Male,2,Healthcare Representative,Married,0.06812417734116664,0.5,0.14285714285714285,2,0.9642857142857143,0.5,0.16666666666666666,0.0,0.14285714285714285,1.0,3.0,2.0,4,3
3952,0.5952380952380952,No,Travel_Rarely,Sales,0.5357142857142857,2,Marketing,Female,1,Laboratory Technician,Single,0.37067000545763906,0.0,0.35714285714285715,1,0.35714285714285715,0.5,0.5,0.14285714285714285,0.5714285714285714,2.0,4.0,3.0,3,3
3953,0.38095238095238093,No,Travel_Rarely,Sales,0.32142857142857145,2,Life Sciences,Female,5,Sales Executive,Single,0.4346849016019776,0.625,0.07142857142857142,1,0.21428571428571427,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,4.0,3.0,3,3
3954,0.07142857142857142,Yes,Travel_Rarely,Sales,0.0,2,Marketing,Male,5,Healthcare Representative,Single,0.11441779832418376,0.125,0.21428571428571427,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,2.0,2.0,3.0,4,3
3955,0.47619047619047616,No,Travel_Rarely,Research & Development,0.25,2,Life Sciences,Female,2,Sales Executive,Married,0.1407428809913641,0.125,0.0,1,0.17857142857142858,0.75,0.2777777777777778,0.0,0.2857142857142857,4.0,3.0,3.0,2,3
3956,0.09523809523809523,Yes,Travel_Rarely,Research & Development,0.0,3,Other,Male,4,Research Scientist,Married,0.2541975665350413,0.125,0.21428571428571427,0,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,3.0,3,3
3957,0.30952380952380953,No,Travel_Rarely,Research & Development,0.25,5,Life Sciences,Male,5,Sales Executive,Married,0.7776172589810266,0.125,0.07142857142857142,2,0.4642857142857143,1.0,0.6666666666666666,0.7142857142857143,0.5,1.0,4.0,3.0,2,3
3958,0.7857142857142857,No,Travel_Rarely,Research & Development,0.0,4,Life Sciences,Female,1,Manager,Married,0.19416353655013002,0.25,0.21428571428571427,0,0.5357142857142857,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,3.0,3,3
3959,0.4523809523809524,No,Travel_Rarely,Research & Development,0.8214285714285714,1,Life Sciences,Male,2,Sales Executive,Married,0.14652155767440367,0.125,0.35714285714285715,3,0.17857142857142858,0.5,0.2777777777777778,0.0,0.21428571428571427,2.0,2.0,3.0,2,3
3960,0.6666666666666666,No,Travel_Rarely,Sales,0.07142857142857142,4,Marketing,Female,1,Sales Representative,Divorced,0.20950913351953515,0.875,0.14285714285714285,0,0.8571428571428571,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,4,3
3961,0.42857142857142855,No,Travel_Rarely,Research & Development,0.9285714285714286,3,Technical Degree,Female,4,Research Scientist,Married,0.25984782818068,0.875,0.07142857142857142,0,0.5357142857142857,0.5,0.6666666666666666,0.7142857142857143,0.5,4.0,1.0,3.0,2,3
3962,0.6190476190476191,Yes,Travel_Frequently,Sales,0.32142857142857145,4,Life Sciences,Male,1,Research Scientist,Divorced,0.11782079681530708,0.125,0.07142857142857142,0,0.21428571428571427,0.5,0.2777777777777778,0.2857142857142857,0.21428571428571427,3.0,2.0,2.0,4,3
3963,0.4523809523809524,No,Travel_Rarely,Research & Development,0.6428571428571429,2,Technical Degree,Male,2,Sales Executive,Divorced,0.10876753667854505,0.25,0.21428571428571427,0,0.6785714285714286,0.5,0.5555555555555556,0.5714285714285714,0.5,3.0,2.0,2.0,3,3
3964,0.40476190476190477,Yes,Travel_Rarely,Research & Development,0.5,4,Life Sciences,Male,2,Research Scientist,Single,0.057465729236893644,0.125,0.7857142857142857,1,0.35714285714285715,1.0,0.5555555555555556,1.0,0.5,3.0,4.0,3.0,3,4
3965,0.35714285714285715,No,Travel_Rarely,Research & Development,0.25,5,Medical,Male,2,Laboratory Technician,Married,0.4632572474236733,0.75,0.5714285714285714,0,0.5,0.75,0.5555555555555556,1.0,0.42857142857142855,4.0,1.0,3.0,3,3
3966,0.23809523809523808,No,Travel_Rarely,Sales,0.2857142857142857,3,Medical,Female,2,Sales Executive,Married,0.2412276477575524,0.125,0.07142857142857142,0,0.17857142857142858,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,4.0,4.0,3,3
3967,0.5,No,Travel_Rarely,Sales,0.07142857142857142,4,Marketing,Female,2,Laboratory Technician,Single,0.10279623743940415,0.875,0.07142857142857142,0,0.32142857142857145,0.5,0.2222222222222222,0.2857142857142857,0.14285714285714285,3.0,3.0,3.0,2,3
3968,0.6666666666666666,No,Non-Travel,Research & Development,0.2857142857142857,2,Life Sciences,Male,2,Manufacturing Director,Single,0.30318790330347684,1.0,0.42857142857142855,0,0.21428571428571427,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,2.0,3.0,3,3
3969,0.5238095238095238,No,Travel_Rarely,Research & Development,0.03571428571428571,2,Medical,Male,1,Research Director,Married,0.09823750361167292,0.5,0.07142857142857142,1,0.25,0.75,0.2222222222222222,0.0,0.14285714285714285,3.0,1.0,2.0,3,3
3970,0.5714285714285714,No,Travel_Rarely,Research & Development,0.21428571428571427,4,Other,Female,2,Laboratory Technician,Married,0.30209637548556934,0.625,0.0,0,0.35714285714285715,0.5,0.0,0.0,0.0,2.0,1.0,2.0,3,3
3971,0.40476190476190477,No,Non-Travel,Sales,0.32142857142857145,1,Life Sciences,Female,2,Research Director,Divorced,0.21278371697325757,0.25,0.5,3,0.5357142857142857,0.75,0.3888888888888889,0.14285714285714285,0.5,2.0,4.0,3.0,3,3
3972,0.47619047619047616,No,Non-Travel,Sales,0.17857142857142858,4,Marketing,Male,3,Sales Executive,Divorced,0.40624097081768273,0.625,0.0,0,0.4642857142857143,0.75,0.6111111111111112,0.42857142857142855,0.5714285714285714,1.0,2.0,3.0,3,3
3973,0.38095238095238093,Yes,Travel_Frequently,Research & Development,0.03571428571428571,1,Life Sciences,Male,1,Manufacturing Director,Married,0.8019519085684934,0.5,0.8571428571428571,2,0.39285714285714285,0.5,0.3888888888888889,0.0,0.5,4.0,1.0,2.0,4,4
3974,0.4523809523809524,Yes,Travel_Rarely,Research & Development,0.8214285714285714,3,Life Sciences,Male,1,Laboratory Technician,Single,0.8185816559119072,0.125,0.0,1,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,4.0,1.0,1.0,3,3
3975,0.5,No,Travel_Frequently,Research & Development,0.03571428571428571,1,Medical,Male,2,Healthcare Representative,Divorced,0.2662043725320235,0.25,0.5,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3
3976,0.5952380952380952,No,Non-Travel,Human Resources,0.25,5,Medical,Female,3,Sales Executive,Single,0.08019519085684934,0.5,0.5,0,0.25,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,3.0,2.0,3,3
3977,0.5476190476190477,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Life Sciences,Male,3,Research Scientist,Single,0.16616905839673826,0.375,0.14285714285714285,1,0.39285714285714285,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,2.0,2.0,1.0,1,3
3978,0.5476190476190477,No,Travel_Rarely,Research & Development,0.0,1,Technical Degree,Male,3,Laboratory Technician,Divorced,0.09669652316286237,0.0,0.5,0,0.8214285714285714,0.5,1.0,1.0,0.35714285714285715,3.0,3.0,4.0,2,3
3979,0.2857142857142857,No,Travel_Rarely,Sales,0.8928571428571429,3,Marketing,Female,2,Manager,Single,0.21901184628720022,1.0,0.0,0,0.32142857142857145,0.75,0.3888888888888889,0.0,0.14285714285714285,1.0,3.0,3.0,3,3
3980,0.19047619047619047,Yes,Travel_Rarely,Human Resources,0.03571428571428571,1,Technical Degree,Female,3,Sales Executive,Married,0.3575716716427494,0.0,0.2857142857142857,2,0.21428571428571427,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,2.0,3.0,2,3
3981,0.6666666666666666,Yes,Travel_Rarely,Research & Development,0.32142857142857145,3,Medical,Male,1,Sales Executive,Married,0.2191402613246011,0.5,0.0,1,0.4642857142857143,0.5,0.5,0.42857142857142855,0.5,4.0,2.0,4.0,3,3
3982,0.5238095238095238,No,Travel_Rarely,Sales,0.9285714285714286,2,Medical,Female,3,Sales Executive,Divorced,0.594882660759575,0.5,0.5,0,0.42857142857142855,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,4.0,3.0,3,3
3983,0.38095238095238093,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,2,Laboratory Technician,Married,0.2782753860477062,0.125,0.21428571428571427,0,0.35714285714285715,1.0,0.5555555555555556,0.5714285714285714,0.5714285714285714,2.0,3.0,3.0,2,3
3984,0.9523809523809523,No,Non-Travel,Research & Development,0.03571428571428571,4,Medical,Male,1,Laboratory Technician,Divorced,0.08777167806350124,0.5,0.07142857142857142,1,1.0,0.75,0.8888888888888888,1.0,1.0,2.0,2.0,2.0,3,3
3985,0.40476190476190477,No,Travel_Rarely,Research & Development,0.25,1,Technical Degree,Female,3,Manufacturing Director,Married,0.2784680086038075,0.0,0.21428571428571427,0,0.21428571428571427,0.75,0.2777777777777778,0.0,0.21428571428571427,2.0,3.0,4.0,2,3
3986,0.6904761904761905,No,Travel_Rarely,Research & Development,0.6428571428571429,5,Medical,Female,2,Research Scientist,Divorced,0.11672926899739959,1.0,0.21428571428571427,1,1.0,0.75,1.0,1.0,0.7142857142857143,3.0,2.0,3.0,3,3
3987,0.5238095238095238,No,Travel_Rarely,Research & Development,0.0,4,Life Sciences,Male,2,Manager,Divorced,1.0,0.25,0.14285714285714285,1,0.5357142857142857,0.75,0.3888888888888889,1.0,0.5,2.0,1.0,3.0,3,3
3988,0.8571428571428571,No,Travel_Rarely,Sales,0.9285714285714286,4,Medical,Male,1,Research Scientist,Married,0.1362483546823333,0.5,0.21428571428571427,0,0.5,0.75,0.3888888888888889,0.14285714285714285,0.5,4.0,4.0,2.0,2,3
3989,0.30952380952380953,No,Travel_Frequently,Sales,0.25,4,Other,Female,3,Manufacturing Director,Married,0.09907220135477865,0.25,0.5,0,0.32142857142857145,0.5,0.16666666666666666,0.2857142857142857,0.14285714285714285,1.0,1.0,3.0,3,3
3990,0.23809523809523808,No,Travel_Rarely,Sales,0.0,2,Life Sciences,Male,3,Manager,Married,0.2226716748531253,0.125,0.2857142857142857,0,0.10714285714285714,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,1.0,3.0,3,3
3991,0.47619047619047616,No,Travel_Rarely,Research & Development,0.6428571428571429,3,Medical,Female,2,Manufacturing Director,Married,0.35089408969790364,0.25,0.14285714285714285,2,0.7142857142857143,0.75,0.2222222222222222,0.0,0.21428571428571427,2.0,4.0,2.0,1,3
3992,0.19047619047619047,No,Travel_Rarely,Sales,0.25,3,Marketing,Female,1,Healthcare Representative,Single,0.1299560178496902,0.125,0.07142857142857142,0,0.17857142857142858,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,2,3
3993,0.9523809523809523,No,Travel_Frequently,Research & Development,0.32142857142857145,4,Technical Degree,Female,1,Sales Representative,Married,0.12372788853574754,0.25,0.14285714285714285,1,0.8214285714285714,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,3.0,3,3
3994,0.0,No,Non-Travel,Research & Development,0.03571428571428571,3,Life Sciences,Male,3,Sales Representative,Single,1.0,0.125,0.9285714285714286,2,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3,4
3995,0.30952380952380953,Yes,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,3,Laboratory Technician,Married,0.07441651417380975,0.0,0.21428571428571427,1,0.07142857142857142,0.5,0.05555555555555555,0.0,0.0,4.0,1.0,3.0,3,3
3996,0.2619047619047619,Yes,Travel_Rarely,Research & Development,0.25,2,Medical,Male,1,Manager,Divorced,0.11839866448361103,0.5,0.21428571428571427,1,0.14285714285714285,1.0,0.1111111111111111,0.2857142857142857,0.0,1.0,1.0,3.0,2,3
3997,0.6428571428571429,No,Non-Travel,Sales,0.0,4,Technical Degree,Male,1,Research Scientist,Married,1.0,0.5,0.2857142857142857,0,0.35714285714285715,0.75,0.4444444444444444,0.7142857142857143,0.5,,3.0,4.0,2,3
3998,0.42857142857142855,No,Travel_Rarely,Sales,0.03571428571428571,3,Technical Degree,Female,5,Laboratory Technician,Married,0.0822498314552634,0.5,0.0,0,0.5357142857142857,1.0,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3
3999,0.5952380952380952,No,Travel_Frequently,Sales,0.25,3,Medical,Male,1,Research Director,Married,0.16636168095283957,0.125,0.8571428571428571,0,0.25,0.5,0.3888888888888889,1.0,0.5,1.0,4.0,3.0,3,4
4000,0.21428571428571427,No,Travel_Frequently,Sales,0.25,4,Life Sciences,Male,5,Research Scientist,Single,0.07049985553308293,0.0,0.14285714285714285,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.14285714285714285,4.0,4.0,2.0,3,3
4001,0.2619047619047619,No,Travel_Frequently,Research & Development,0.17857142857142858,2,Medical,Male,1,Human Resources,Married,0.19942855308356608,0.125,0.0,0,0.39285714285714285,0.25,0.6111111111111112,0.42857142857142855,0.7142857142857143,4.0,4.0,4.0,3,3
4002,0.3333333333333333,No,Travel_Frequently,Sales,0.2857142857142857,4,Life Sciences,Male,4,Sales Executive,Single,0.21304054704805933,1.0,0.14285714285714285,0,0.14285714285714285,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3,3
4003,0.5714285714285714,No,Non-Travel,Research & Development,0.35714285714285715,3,Medical,Male,1,Manager,Married,1.0,0.375,0.5,0,0.35714285714285715,0.5,0.3333333333333333,0.42857142857142855,0.21428571428571427,3.0,3.0,2.0,3,3
4004,0.6904761904761905,No,Travel_Rarely,Sales,0.03571428571428571,2,Life Sciences,Female,5,Manager,Single,0.1404218433978619,0.5,0.21428571428571427,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.0,2.0,3.0,3.0,2,3
4005,0.6666666666666666,No,Travel_Rarely,Human Resources,0.0,3,Life Sciences,Female,1,Laboratory Technician,Divorced,1.0,0.375,0.7142857142857143,0,0.42857142857142855,0.5,0.5,0.5714285714285714,0.5,4.0,4.0,2.0,3,4
4006,0.23809523809523808,No,Non-Travel,Research & Development,0.21428571428571427,3,Life Sciences,Male,1,Sales Executive,Divorced,0.5108992262993997,0.125,0.35714285714285715,1,0.10714285714285714,0.75,0.16666666666666666,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3
4007,0.2619047619047619,No,Travel_Rarely,Research & Development,0.5357142857142857,3,Medical,Female,1,Manufacturing Director,Divorced,0.07711322995922823,1.0,0.0,1,0.39285714285714285,1.0,0.3888888888888889,0.14285714285714285,0.42857142857142855,4.0,3.0,3.0,3,3
4008,0.5714285714285714,No,Travel_Rarely,Sales,0.03571428571428571,4,Medical,Female,2,Research Director,Single,0.22665254101255258,0.5,0.42857142857142855,1,0.2857142857142857,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3
4009,0.3333333333333333,Yes,Travel_Rarely,Research & Development,0.0,1,Medical,Male,2,Laboratory Technician,Single,0.11120742238916177,0.875,0.0,0,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,2.0,2.0,3,3
4010,0.6666666666666666,No,Travel_Rarely,Research & Development,0.7857142857142857,1,Life Sciences,Male,2,Laboratory Technician,Divorced,0.15936306141449164,0.25,0.21428571428571427,0,0.8928571428571429,0.0,1.0,0.2857142857142857,0.5714285714285714,1.0,1.0,3.0,3,3
4011,0.21428571428571427,No,Travel_Rarely,Sales,0.03571428571428571,3,Life Sciences,Female,5,Research Scientist,Married,0.22678095604995344,0.125,0.21428571428571427,2,0.32142857142857145,1.0,0.5,0.7142857142857143,0.5714285714285714,2.0,3.0,3.0,4,3
4012,0.2619047619047619,No,Travel_Rarely,Research & Development,0.0,2,Medical,Male,3,Sales Executive,Married,0.10716234871103406,0.125,1.0,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,4
4013,0.5952380952380952,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,1,Manufacturing Director,Married,0.40900189412180166,0.875,0.14285714285714285,2,0.75,0.75,0.8888888888888888,0.8571428571428571,1.0,1.0,3.0,3.0,2,3
4014,0.7142857142857143,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Female,2,Manager,Married,0.33792417092041477,0.5,0.21428571428571427,0,1.0,0.75,1.0,1.0,0.6428571428571429,4.0,2.0,3.0,2,3
4015,0.2619047619047619,Yes,Travel_Frequently,Research & Development,0.42857142857142855,2,Life Sciences,Female,1,Laboratory Technician,Single,0.2703778612475521,0.125,0.42857142857142855,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,4.0,4.0,2.0,2,3
4016,0.6666666666666666,Yes,Travel_Rarely,Research & Development,0.10714285714285714,4,Medical,Female,2,Sales Representative,Married,0.11133583742656265,0.625,1.0,1,0.5,0.25,0.4444444444444444,0.0,0.5,3.0,2.0,3.0,4,4
4017,0.21428571428571427,No,Travel_Frequently,Research & Development,0.5357142857142857,4,Medical,Male,3,Healthcare Representative,Married,0.25612379209605446,0.0,0.6428571428571429,2,0.2857142857142857,0.75,0.3888888888888889,1.0,0.21428571428571427,4.0,1.0,2.0,3,4
4018,0.5,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Technical Degree,Male,3,Healthcare Representative,Divorced,0.5934700953481653,1.0,0.14285714285714285,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,4.0,3.0,3,3
4019,0.8809523809523809,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Female,1,Human Resources,Married,0.11377572313717936,1.0,0.14285714285714285,1,0.6785714285714286,0.5,0.2777777777777778,0.0,0.2857142857142857,2.0,4.0,4.0,3,3
4020,0.23809523809523808,No,Travel_Rarely,Research & Development,1.0,2,Life Sciences,Male,2,Laboratory Technician,Married,0.37516453176666986,0.125,0.5,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,2.0,2.0,3.0,4,3
4021,0.2857142857142857,Yes,Travel_Rarely,Sales,0.39285714285714285,4,Life Sciences,Female,2,Sales Executive,Single,0.2530418311984333,0.125,0.07142857142857142,2,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,2.0,4.0,2.0,3,3
4022,0.09523809523809523,Yes,Travel_Rarely,Research & Development,0.5357142857142857,2,Life Sciences,Female,2,Laboratory Technician,Single,0.16501332306013033,0.125,0.5714285714285714,3,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3
4023,0.42857142857142855,No,Travel_Rarely,Research & Development,0.35714285714285715,3,Life Sciences,Male,1,Sales Executive,Married,0.7821759928087579,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5,2.0,3.0,3.0,2,3
4024,0.30952380952380953,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Life Sciences,Female,5,Manager,Divorced,0.6014960351857203,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.14285714285714285,2.0,3.0,3.0,3,3
4025,0.38095238095238093,No,Travel_Rarely,Sales,0.4642857142857143,2,Technical Degree,Female,1,Sales Executive,Married,0.07871841792673923,0.25,0.21428571428571427,1,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.0,3.0,4.0,3.0,3,3
4026,0.2619047619047619,No,Travel_Rarely,Research & Development,0.14285714285714285,5,Life Sciences,Female,1,Sales Executive,Single,0.6095219750232752,0.375,0.07142857142857142,0,0.39285714285714285,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,1.0,3.0,2,3
4027,0.4523809523809524,No,Travel_Rarely,Research & Development,0.21428571428571427,2,Medical,Male,1,Manufacturing Director,Married,0.0643359337378407,0.625,0.14285714285714285,0,0.5714285714285714,1.0,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,3.0,4,3
4028,0.40476190476190477,No,Travel_Rarely,Sales,0.03571428571428571,1,Technical Degree,Male,2,Laboratory Technician,Married,0.05457639089537385,0.0,1.0,1,0.14285714285714285,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,2.0,3.0,2,4
4029,0.6428571428571429,No,Travel_Rarely,Research & Development,0.07142857142857142,3,Medical,Female,2,Sales Executive,Married,0.17663488394490995,0.0,0.21428571428571427,1,0.35714285714285715,0.5,0.5,0.42857142857142855,0.5714285714285714,2.0,4.0,2.0,2,3
