EmployeeID,Age,Attrition,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
3944,0.47619047619047616,No,0.25,2,1,0.09663231564416193,0.375,0.0,0,0.5357142857142857,0.5,0.05555555555555555,0.14285714285714285,0.0,2.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3945,0.5952380952380952,Yes,0.0,4,3,0.42672316928312304,1.0,0.07142857142857142,1,0.21428571428571427,0.75,0.05555555555555555,0.0,0.0,3.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3946,0.5714285714285714,No,0.0,3,1,1.0,1.0,0.14285714285714285,1,0.25,0.75,0.2777777777777778,0.0,0.2857142857142857,2.0,2.0,2.0,3,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3947,0.8809523809523809,No,0.07142857142857142,2,1,0.4072040835981893,1.0,0.6428571428571429,1,1.0,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,3.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3948,0.35714285714285715,No,0.4642857142857143,3,1,0.6299399659700151,0.625,0.07142857142857142,0,0.39285714285714285,0.5,0.5,0.14285714285714285,0.5,4.0,2.0,2.0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3949,0.5476190476190477,No,0.14285714285714285,3,1,0.7165559086969084,0.125,0.5714285714285714,0,0.17857142857142858,0.5,0.2777777777777778,0.0,0.2857142857142857,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3950,0.38095238095238093,No,0.21428571428571427,4,1,1.0,0.125,0.7142857142857143,0,0.5357142857142857,1.0,0.8333333333333334,0.0,0.5,4.0,3.0,3.0,2,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3951,0.8333333333333334,No,0.32142857142857145,4,2,0.06812417734116664,0.5,0.14285714285714285,2,0.9642857142857143,0.5,0.16666666666666666,0.0,0.14285714285714285,1.0,3.0,2.0,4,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3952,0.5952380952380952,No,0.5357142857142857,2,1,0.37067000545763906,0.0,0.35714285714285715,1,0.35714285714285715,0.5,0.5,0.14285714285714285,0.5714285714285714,2.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3953,0.38095238095238093,No,0.32142857142857145,2,5,0.4346849016019776,0.625,0.07142857142857142,1,0.21428571428571427,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,4.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3954,0.07142857142857142,Yes,0.0,2,5,0.11441779832418376,0.125,0.21428571428571427,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,2.0,2.0,3.0,4,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3955,0.47619047619047616,No,0.25,2,2,0.1407428809913641,0.125,0.0,1,0.17857142857142858,0.75,0.2777777777777778,0.0,0.2857142857142857,4.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3956,0.09523809523809523,Yes,0.0,3,4,0.2541975665350413,0.125,0.21428571428571427,0,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3957,0.30952380952380953,No,0.25,5,5,0.7776172589810266,0.125,0.07142857142857142,2,0.4642857142857143,1.0,0.6666666666666666,0.7142857142857143,0.5,1.0,4.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3958,0.7857142857142857,No,0.0,4,1,0.19416353655013002,0.25,0.21428571428571427,0,0.5357142857142857,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3959,0.4523809523809524,No,0.8214285714285714,1,2,0.14652155767440367,0.125,0.35714285714285715,3,0.17857142857142858,0.5,0.2777777777777778,0.0,0.21428571428571427,2.0,2.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3960,0.6666666666666666,No,0.07142857142857142,4,1,0.20950913351953515,0.875,0.14285714285714285,0,0.8571428571428571,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,4,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3961,0.42857142857142855,No,0.9285714285714286,3,4,0.25984782818068,0.875,0.07142857142857142,0,0.5357142857142857,0.5,0.6666666666666666,0.7142857142857143,0.5,4.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3962,0.6190476190476191,Yes,0.32142857142857145,4,1,0.11782079681530708,0.125,0.07142857142857142,0,0.21428571428571427,0.5,0.2777777777777778,0.2857142857142857,0.21428571428571427,3.0,2.0,2.0,4,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3963,0.4523809523809524,No,0.6428571428571429,2,2,0.10876753667854505,0.25,0.21428571428571427,0,0.6785714285714286,0.5,0.5555555555555556,0.5714285714285714,0.5,3.0,2.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3964,0.40476190476190477,Yes,0.5,4,2,0.057465729236893644,0.125,0.7857142857142857,1,0.35714285714285715,1.0,0.5555555555555556,1.0,0.5,3.0,4.0,3.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3965,0.35714285714285715,No,0.25,5,2,0.4632572474236733,0.75,0.5714285714285714,0,0.5,0.75,0.5555555555555556,1.0,0.42857142857142855,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3966,0.23809523809523808,No,0.2857142857142857,3,2,0.2412276477575524,0.125,0.07142857142857142,0,0.17857142857142858,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,4.0,4.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3967,0.5,No,0.07142857142857142,4,2,0.10279623743940415,0.875,0.07142857142857142,0,0.32142857142857145,0.5,0.2222222222222222,0.2857142857142857,0.14285714285714285,3.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3968,0.6666666666666666,No,0.2857142857142857,2,2,0.30318790330347684,1.0,0.42857142857142855,0,0.21428571428571427,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,2.0,3.0,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3969,0.5238095238095238,No,0.03571428571428571,2,1,0.09823750361167292,0.5,0.07142857142857142,1,0.25,0.75,0.2222222222222222,0.0,0.14285714285714285,3.0,1.0,2.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3970,0.5714285714285714,No,0.21428571428571427,4,2,0.30209637548556934,0.625,0.0,0,0.35714285714285715,0.5,0.0,0.0,0.0,2.0,1.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3971,0.40476190476190477,No,0.32142857142857145,1,2,0.21278371697325757,0.25,0.5,3,0.5357142857142857,0.75,0.3888888888888889,0.14285714285714285,0.5,2.0,4.0,3.0,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3972,0.47619047619047616,No,0.17857142857142858,4,3,0.40624097081768273,0.625,0.0,0,0.4642857142857143,0.75,0.6111111111111112,0.42857142857142855,0.5714285714285714,1.0,2.0,3.0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3973,0.38095238095238093,Yes,0.03571428571428571,1,1,0.8019519085684934,0.5,0.8571428571428571,2,0.39285714285714285,0.5,0.3888888888888889,0.0,0.5,4.0,1.0,2.0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3974,0.4523809523809524,Yes,0.8214285714285714,3,1,0.8185816559119072,0.125,0.0,1,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,4.0,1.0,1.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3975,0.5,No,0.03571428571428571,1,2,0.2662043725320235,0.25,0.5,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3976,0.5952380952380952,No,0.25,5,3,0.08019519085684934,0.5,0.5,0,0.25,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,3.0,2.0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3977,0.5476190476190477,No,0.07142857142857142,3,3,0.16616905839673826,0.375,0.14285714285714285,1,0.39285714285714285,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,2.0,2.0,1.0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3978,0.5476190476190477,No,0.0,1,3,0.09669652316286237,0.0,0.5,0,0.8214285714285714,0.5,1.0,1.0,0.35714285714285715,3.0,3.0,4.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3979,0.2857142857142857,No,0.8928571428571429,3,2,0.21901184628720022,1.0,0.0,0,0.32142857142857145,0.75,0.3888888888888889,0.0,0.14285714285714285,1.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3980,0.19047619047619047,Yes,0.03571428571428571,1,3,0.3575716716427494,0.0,0.2857142857142857,2,0.21428571428571427,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,2.0,3.0,2,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3981,0.6666666666666666,Yes,0.32142857142857145,3,1,0.2191402613246011,0.5,0.0,1,0.4642857142857143,0.5,0.5,0.42857142857142855,0.5,4.0,2.0,4.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3982,0.5238095238095238,No,0.9285714285714286,2,3,0.594882660759575,0.5,0.5,0,0.42857142857142855,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3983,0.38095238095238093,No,0.03571428571428571,3,2,0.2782753860477062,0.125,0.21428571428571427,0,0.35714285714285715,1.0,0.5555555555555556,0.5714285714285714,0.5714285714285714,2.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3984,0.9523809523809523,No,0.03571428571428571,4,1,0.08777167806350124,0.5,0.07142857142857142,1,1.0,0.75,0.8888888888888888,1.0,1.0,2.0,2.0,2.0,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3985,0.40476190476190477,No,0.25,1,3,0.2784680086038075,0.0,0.21428571428571427,0,0.21428571428571427,0.75,0.2777777777777778,0.0,0.21428571428571427,2.0,3.0,4.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3986,0.6904761904761905,No,0.6428571428571429,5,2,0.11672926899739959,1.0,0.21428571428571427,1,1.0,0.75,1.0,1.0,0.7142857142857143,3.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3987,0.5238095238095238,No,0.0,4,2,1.0,0.25,0.14285714285714285,1,0.5357142857142857,0.75,0.3888888888888889,1.0,0.5,2.0,1.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3988,0.8571428571428571,No,0.9285714285714286,4,1,0.1362483546823333,0.5,0.21428571428571427,0,0.5,0.75,0.3888888888888889,0.14285714285714285,0.5,4.0,4.0,2.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3989,0.30952380952380953,No,0.25,4,3,0.09907220135477865,0.25,0.5,0,0.32142857142857145,0.5,0.16666666666666666,0.2857142857142857,0.14285714285714285,1.0,1.0,3.0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3990,0.23809523809523808,No,0.0,2,3,0.2226716748531253,0.125,0.2857142857142857,0,0.10714285714285714,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,1.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3991,0.47619047619047616,No,0.6428571428571429,3,2,0.35089408969790364,0.25,0.14285714285714285,2,0.7142857142857143,0.75,0.2222222222222222,0.0,0.21428571428571427,2.0,4.0,2.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3992,0.19047619047619047,No,0.25,3,1,0.1299560178496902,0.125,0.07142857142857142,0,0.17857142857142858,0.5,0.2777777777777778,0.14285714285714285,0.14285714285714285,3.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3993,0.9523809523809523,No,0.32142857142857145,4,1,0.12372788853574754,0.25,0.14285714285714285,1,0.8214285714285714,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3994,0.0,No,0.03571428571428571,3,3,1.0,0.125,0.9285714285714286,2,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3995,0.30952380952380953,Yes,0.03571428571428571,3,3,0.07441651417380975,0.0,0.21428571428571427,1,0.07142857142857142,0.5,0.05555555555555555,0.0,0.0,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3996,0.2619047619047619,Yes,0.25,2,1,0.11839866448361103,0.5,0.21428571428571427,1,0.14285714285714285,1.0,0.1111111111111111,0.2857142857142857,0.0,1.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3997,0.6428571428571429,No,0.0,4,1,1.0,0.5,0.2857142857142857,0,0.35714285714285715,0.75,0.4444444444444444,0.7142857142857143,0.5,,3.0,4.0,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3998,0.42857142857142855,No,0.03571428571428571,3,5,0.0822498314552634,0.5,0.0,0,0.5357142857142857,1.0,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3999,0.5952380952380952,No,0.25,3,1,0.16636168095283957,0.125,0.8571428571428571,0,0.25,0.5,0.3888888888888889,1.0,0.5,1.0,4.0,3.0,3,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4000,0.21428571428571427,No,0.25,4,5,0.07049985553308293,0.0,0.14285714285714285,0,0.21428571428571427,0.5,0.2777777777777778,0.0,0.14285714285714285,4.0,4.0,2.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4001,0.2619047619047619,No,0.17857142857142858,2,1,0.19942855308356608,0.125,0.0,0,0.39285714285714285,0.25,0.6111111111111112,0.42857142857142855,0.7142857142857143,4.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4002,0.3333333333333333,No,0.2857142857142857,4,4,0.21304054704805933,1.0,0.14285714285714285,0,0.14285714285714285,1.0,0.0,0.0,0.0,4.0,4.0,4.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4003,0.5714285714285714,No,0.35714285714285715,3,1,1.0,0.375,0.5,0,0.35714285714285715,0.5,0.3333333333333333,0.42857142857142855,0.21428571428571427,3.0,3.0,2.0,3,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4004,0.6904761904761905,No,0.03571428571428571,2,5,0.1404218433978619,0.5,0.21428571428571427,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.0,2.0,3.0,3.0,2,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4005,0.6666666666666666,No,0.0,3,1,1.0,0.375,0.7142857142857143,0,0.42857142857142855,0.5,0.5,0.5714285714285714,0.5,4.0,4.0,2.0,3,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4006,0.23809523809523808,No,0.21428571428571427,3,1,0.5108992262993997,0.125,0.35714285714285715,1,0.10714285714285714,0.75,0.16666666666666666,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4007,0.2619047619047619,No,0.5357142857142857,3,1,0.07711322995922823,1.0,0.0,1,0.39285714285714285,1.0,0.3888888888888889,0.14285714285714285,0.42857142857142855,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4008,0.5714285714285714,No,0.03571428571428571,4,2,0.22665254101255258,0.5,0.42857142857142855,1,0.2857142857142857,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4009,0.3333333333333333,Yes,0.0,1,2,0.11120742238916177,0.875,0.0,0,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,2.0,2.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4010,0.6666666666666666,No,0.7857142857142857,1,2,0.15936306141449164,0.25,0.21428571428571427,0,0.8928571428571429,0.0,1.0,0.2857142857142857,0.5714285714285714,1.0,1.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4011,0.21428571428571427,No,0.03571428571428571,3,5,0.22678095604995344,0.125,0.21428571428571427,2,0.32142857142857145,1.0,0.5,0.7142857142857143,0.5714285714285714,2.0,3.0,3.0,4,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4012,0.2619047619047619,No,0.0,2,3,0.10716234871103406,0.125,1.0,1,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4013,0.5952380952380952,No,0.0,3,1,0.40900189412180166,0.875,0.14285714285714285,2,0.75,0.75,0.8888888888888888,0.8571428571428571,1.0,1.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4014,0.7142857142857143,No,0.03571428571428571,3,2,0.33792417092041477,0.5,0.21428571428571427,0,1.0,0.75,1.0,1.0,0.6428571428571429,4.0,2.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4015,0.2619047619047619,Yes,0.42857142857142855,2,1,0.2703778612475521,0.125,0.42857142857142855,0,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,4.0,4.0,2.0,2,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4016,0.6666666666666666,Yes,0.10714285714285714,4,2,0.11133583742656265,0.625,1.0,1,0.5,0.25,0.4444444444444444,0.0,0.5,3.0,2.0,3.0,4,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4017,0.21428571428571427,No,0.5357142857142857,4,3,0.25612379209605446,0.0,0.6428571428571429,2,0.2857142857142857,0.75,0.3888888888888889,1.0,0.21428571428571427,4.0,1.0,2.0,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4018,0.5,No,0.03571428571428571,3,3,0.5934700953481653,1.0,0.14285714285714285,1,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4019,0.8809523809523809,No,0.03571428571428571,3,1,0.11377572313717936,1.0,0.14285714285714285,1,0.6785714285714286,0.5,0.2777777777777778,0.0,0.2857142857142857,2.0,4.0,4.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4020,0.23809523809523808,No,1.0,2,2,0.37516453176666986,0.125,0.5,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,2.0,2.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4021,0.2857142857142857,Yes,0.39285714285714285,4,2,0.2530418311984333,0.125,0.07142857142857142,2,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,2.0,4.0,2.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4022,0.09523809523809523,Yes,0.5357142857142857,2,2,0.16501332306013033,0.125,0.5714285714285714,3,0.03571428571428571,0.75,0.05555555555555555,0.0,0.0,4.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4023,0.42857142857142855,No,0.35714285714285715,3,1,0.7821759928087579,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.5,2.0,3.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4024,0.30952380952380953,No,0.03571428571428571,4,5,0.6014960351857203,0.125,0.21428571428571427,0,0.35714285714285715,0.5,0.5555555555555556,0.0,0.14285714285714285,2.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4025,0.38095238095238093,No,0.4642857142857143,2,1,0.07871841792673923,0.25,0.21428571428571427,1,0.32142857142857145,0.5,0.2777777777777778,0.14285714285714285,0.0,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4026,0.2619047619047619,No,0.14285714285714285,5,1,0.6095219750232752,0.375,0.07142857142857142,0,0.39285714285714285,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,1.0,3.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4027,0.4523809523809524,No,0.21428571428571427,2,1,0.0643359337378407,0.625,0.14285714285714285,0,0.5714285714285714,1.0,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4028,0.40476190476190477,No,0.03571428571428571,1,2,0.05457639089537385,0.0,1.0,1,0.14285714285714285,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,2.0,3.0,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4029,0.6428571428571429,No,0.07142857142857142,3,2,0.17663488394490995,0.0,0.21428571428571427,1,0.35714285714285715,0.5,0.5,0.42857142857142855,0.5714285714285714,2.0,4.0,2.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4030,0.42857142857142855,No,0.14285714285714285,3,4,1.0,0.125,0.42857142857142855,1,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,2.0,4.0,2.0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4031,0.5238095238095238,No,0.07142857142857142,3,1,0.3739445889113615,0.25,0.14285714285714285,0,0.7857142857142857,0.75,1.0,1.0,1.0,1.0,,3.0,3,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4032,0.19047619047619047,No,0.8928571428571429,2,2,0.3725962310186523,0.125,0.14285714285714285,0,0.03571428571428571,0.5,0.05555555555555555,0.14285714285714285,0.0,2.0,3.0,2.0,2,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4033,0.21428571428571427,No,0.10714285714285714,3,2,0.26723169283123055,0.0,0.6428571428571429,1,0.32142857142857145,0.25,0.4444444444444444,0.0,0.5,1.0,3.0,2.0,2,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
